Cow 1,Cow 2,Cow 3,Cow 4,Cow 5,Cow 6,Cow 7,Cow 8,Cow 9,Cow 10
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
E,L,S,L,S,E,E,E,S,E
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,E,S,E,S,E,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,L,S,L,L,L,S,L,S,L
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
S,E,S,E,L,E,S,L,S,S
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
E,E,S,E,E,E,E,E,E,E
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
