Cow 1,Cow 2,Cow 3,Cow 4,Cow 5,Cow 6,Cow 7,Cow 8,Cow 9,Cow 10
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
E,E,S,E,S,E,E,E,S,E
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,L,E,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,S,E,L,L,S,L,S,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
S,L,L,E,S,E,L,E,L,S
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,E,E,E,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
