Cow 1,Cow 2,Cow 3,Cow 4,Cow 5,Cow 6,Cow 7,Cow 8,Cow 9,Cow 10
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
S,E,S,L,L,L,S,E,E,E
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
L,E,L,E,S,L,S,L,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,E,L,L,S,E,L,E,L,S
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
S,L,L,L,L,E,S,E,S,L
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
E,E,S,E,L,E,E,E,E,E
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
L,L,L,L,L,L,L,L,L,L
